2016/4/21 0:00:00 .dat file Daily Record Subbasin  10 ArcSWAT 2012.10_2.16 interface
    
    
    
    
 DAY YEAR          FLOCNST          SEDCNST         ORGNCNST         ORGPCNST          NO3CNST          NH3CNST          NO2CNST         MINPCNST         CBODCNST        DISOXCNST         CHLACNST       SOLPSTCNST       SRBPSTCNST        BACTPCNST       BACTLPCNST        CMTL1CNST        CMTL2CNST        CMTL3CNST
  12 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  13 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  14 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  15 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  16 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  17 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  18 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  19 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  20 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  21 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  22 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  23 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  24 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  25 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  26 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  27 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  28 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  29 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  30 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  31 1998        5.196E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.039E-06        0.000E+00        0.000E+00
  32 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  33 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  34 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  35 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  36 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  37 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  38 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  39 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  40 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  41 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  42 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  43 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  44 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  45 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  46 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  47 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  48 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  49 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  50 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  51 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  52 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  53 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  54 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  55 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  56 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  57 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  58 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  59 1998        8.845E-02        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        1.769E-06        0.000E+00        0.000E+00
  60 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  61 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  62 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  63 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  64 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  65 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  66 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  67 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  68 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  69 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  70 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  71 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  72 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  73 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  74 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  75 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  76 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  77 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  78 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  79 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  80 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  81 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  82 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  83 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  84 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  85 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  86 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  87 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  88 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  89 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  90 1998        1.239E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        2.478E-06        0.000E+00        0.000E+00
  91 1998        1.590E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        3.179E-06        0.000E+00        0.000E+00
  92 1998        1.590E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        3.179E-06        0.000E+00        0.000E+00
  93 1998        1.590E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        3.179E-06        0.000E+00        0.000E+00
  94 1998        1.590E-01        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        0.000E+00        3.179E-06        0.000E+00        0.000E+00
